226:3,8,8,9,4,2,9,8,7,1,2,2,1,1,3,5,9,5,1,2,7,4,4,2,1,8,2,3,2,8
227:2,9,9,8,6,9,4,4,4,2,8,1,3,9,5,4,8,6,5,8,3,6,5,8,7,1,4,6,8,8
228:4,6,1,2,4,4,4,4,5,7,1,1,1,6,7,9,3,4,5,7,3,8,1,9,2,8,3,7,1,4
229:1,9,8,5,1,4,5,5,3,5,7,4,9,7,6,2,8,2,2,5,5,2,2,7,2,6,4,2,8,3
230:1,1,2,6,8,6,1,7,1,5,5,8,8,3,1,5,8,4,7,5,6,9,5,3,3,9,2,6,4,4
231:2,8,9,8,5,9,8,4,2,7,1,2,6,9,7,3,9,2,9,9,5,6,7,5,1,1,4,1,9,6
232:1,9,8,5,9,4,5,5,3,5,7,4,9,7,6,2,8,2,2,5,5,2,2,7,2,6,4,2,8,3
233:6,3,9,1,7,1,8,2,4,6,7,8,3,8,7,1,1,1,3,9,1,5,2,2,5,3,4,6,1,6
234:5,3,7,7,5,4,3,4,9,6,7,7,4,1,6,4,3,2,5,4,5,6,9,6,5,7,2,5,7,8
235:2,5,6,8,4,9,5,6,5,7,9,7,6,6,1,4,4,3,5,5,1,7,8,8,3,1,9,4,5,7
236:2,6,8,1,4,5,5,7,9,8,4,4,7,5,9,7,6,7,5,2,6,9,4,1,2,2,9,5,5,8
237:8,6,4,2,3,5,2,8,4,8,7,9,2,5,2,9,6,5,8,8,3,9,3,2,4,9,2,4,2,2
238:8,8,7,8,2,2,8,2,5,8,9,4,1,4,9,8,4,7,6,1,9,4,4,6,5,5,2,5,1,2
239:2,2,5,2,1,9,7,2,6,2,6,4,7,3,5,9,3,9,3,5,1,7,9,6,7,1,2,5,3,9
240:6,1,9,9,9,7,8,1,5,5,8,9,7,2,1,4,4,8,4,2,4,3,7,7,9,3,2,1,2,8
241:2,6,3,8,3,9,2,7,7,5,4,1,1,4,5,9,7,3,2,5,2,4,8,2,5,9,9,8,8,3
242:1,1,9,3,7,4,1,8,9,4,8,4,6,7,5,5,7,2,3,4,6,7,7,1,5,1,2,2,6,6
243:3,5,9,9,8,6,4,5,9,8,1,8,4,5,8,5,7,2,4,3,2,6,4,6,6,1,3,9,4,3
244:9,1,1,4,4,1,2,8,5,9,7,2,1,2,1,9,4,3,2,2,1,8,5,9,6,3,4,2,7,9
245:8,9,1,4,4,9,2,4,2,5,4,7,5,2,6,2,4,1,9,5,9,5,2,6,1,8,8,2,4,5
246:3,7,3,1,5,2,3,7,8,6,2,4,3,2,6,4,3,2,9,7,8,2,7,3,9,4,8,1,9,7
247:8,5,8,9,9,8,6,1,2,1,8,2,6,6,9,6,4,4,4,6,5,1,8,7,6,8,1,6,3,5
248:1,4,8,2,8,8,2,6,5,5,3,9,4,5,1,8,2,8,6,8,4,6,6,7,4,1,7,1,8,9
249:5,3,2,4,5,1,8,3,2,1,6,9,8,6,6,9,3,7,3,3,4,6,7,8,4,7,3,8,3,3
250:5,7,9,7,5,4,7,9,1,2,2,1,3,3,4,2,5,5,5,1,5,4,8,4,7,2,5,8,5,8
251:2,9,8,6,1,4,4,3,4,6,8,4,6,8,9,7,4,6,7,4,6,1,5,3,9,9,1,5,8,2
252:6,9,2,5,2,6,7,8,1,2,5,8,9,8,7,7,4,7,8,3,7,2,8,2,1,4,3,1,7,3
253:2,9,8,6,1,4,4,3,4,6,8,4,6,8,9,7,4,6,7,4,6,1,5,3,9,9,1,5,8,5
254:1,7,4,9,5,4,1,6,5,2,4,6,1,5,9,1,3,8,9,7,5,8,3,9,9,9,9,7,7,7
255:8,4,4,4,3,8,7,4,7,1,3,2,2,5,8,4,1,4,9,1,3,3,7,5,5,4,4,9,2,7
256:7,7,3,6,5,1,8,7,4,4,7,3,4,7,4,6,1,1,5,7,4,7,3,9,6,3,2,6,1,9
257:6,1,5,8,6,2,3,4,9,8,5,5,8,2,6,5,2,9,8,4,5,4,6,2,7,6,3,2,3,5
258:1,6,5,9,1,5,5,2,5,1,1,1,2,7,5,7,5,7,6,7,3,6,7,3,5,2,5,2,1,4
259:2,7,5,2,1,6,5,1,3,7,8,8,4,2,7,2,6,4,9,6,8,1,3,6,1,4,5,1,9,4
260:5,8,2,1,3,2,2,2,4,4,5,7,2,1,4,8,6,6,8,7,7,5,1,8,3,4,7,3,1,9
261:1,6,1,4,2,8,2,4,3,9,5,5,5,4,3,2,6,8,6,5,1,7,5,5,3,3,7,2,1,8
262:3,5,8,2,9,5,3,8,3,9,4,7,1,8,4,3,8,3,6,7,7,7,6,3,6,8,3,9,9,7
263:9,4,9,1,4,9,1,3,2,7,6,8,6,9,9,7,4,4,1,3,8,9,8,4,5,1,1,1,7,2
264:5,1,3,4,9,7,1,1,4,3,1,4,6,4,2,1,1,7,5,7,3,8,2,1,2,6,5,6,1,1
265:8,7,9,7,2,4,9,8,2,6,7,6,6,5,2,7,9,2,4,4,5,5,1,8,2,1,3,8,2,8
266:9,6,5,3,1,8,8,4,7,4,6,6,5,3,8,3,8,8,7,1,7,2,7,3,7,6,5,7,7,4
267:4,6,8,6,3,1,5,1,7,1,3,1,3,5,5,5,9,3,2,1,1,3,2,9,4,9,3,8,1,8
268:4,3,1,7,6,5,4,1,1,6,9,9,8,9,7,9,2,2,3,1,1,4,2,2,6,2,9,5,1,7
269:2,2,3,1,4,9,2,9,1,4,7,2,7,8,3,9,3,4,8,7,8,2,2,9,1,7,7,6,1,3
270:3,1,1,2,6,9,1,9,6,2,5,1,3,7,4,9,2,6,7,6,8,8,2,4,3,3,7,2,9,7
271:9,4,9,1,4,9,1,3,2,7,6,8,6,9,9,7,4,4,5,3,8,9,8,4,5,1,1,1,7,7
272:5,4,4,9,2,7,8,5,7,5,4,2,7,6,1,9,1,5,3,8,7,7,8,7,4,2,7,5,7,4
273:3,6,1,6,8,8,2,4,1,7,4,8,9,8,2,9,2,1,6,6,9,1,7,7,4,9,1,7,6,1
274:6,4,5,5,6,4,5,7,9,5,7,7,2,2,6,5,3,5,2,4,7,6,7,2,1,9,7,3,2,3
275:7,3,4,6,7,4,5,8,9,3,6,5,3,2,9,4,8,3,3,6,5,9,9,2,8,2,6,9,6,8
276:7,5,8,4,6,4,8,1,3,7,2,8,1,6,4,1,4,1,5,4,5,3,6,1,6,3,3,4,4,2
277:7,5,5,9,3,1,6,2,7,3,6,8,7,8,4,4,9,2,2,3,9,3,8,8,8,9,2,2,3,3
278:8,5,6,7,4,7,6,1,9,8,9,5,4,8,5,7,4,6,9,5,7,2,6,1,9,7,4,2,7,6
279:3,4,4,5,2,5,9,6,8,3,6,6,1,8,1,9,1,6,3,5,7,3,5,3,5,6,5,2,2,7
280:4,5,2,5,2,7,3,1,5,1,4,1,1,7,7,4,6,3,6,2,2,9,5,5,2,2,4,9,2,5
281:1,6,7,1,5,2,5,7,7,8,7,9,9,6,1,5,4,9,5,1,5,9,7,7,2,9,4,1,1,3
282:9,6,5,3,1,8,8,4,7,4,6,6,5,3,8,3,8,8,7,1,7,2,7,3,7,6,9,7,7,3
283:5,1,3,3,8,5,9,3,8,3,2,2,4,6,6,9,5,9,2,4,2,6,8,3,4,2,9,9,7,1
284:6,9,2,5,2,6,7,8,1,2,5,8,9,8,7,7,4,6,8,3,7,2,8,2,1,4,3,1,7,9
285:7,6,2,6,9,5,6,1,4,8,6,2,2,1,1,2,2,3,8,3,6,2,7,7,4,8,9,4,2,3
286:4,8,6,9,8,1,7,8,4,3,7,8,1,7,1,9,4,6,9,9,5,9,2,3,8,3,3,6,6,6
287:5,5,4,7,4,6,1,6,1,3,9,8,6,6,4,4,6,2,9,8,9,6,3,7,5,2,3,1,6,9
288:2,7,5,6,5,3,5,9,6,3,8,2,3,3,6,6,5,4,7,5,5,9,1,6,7,6,2,1,8,5
289:5,7,1,8,5,9,7,2,7,9,1,5,2,7,7,6,7,8,8,3,1,8,4,7,4,6,5,9,9,6
290:1,8,3,6,2,6,1,2,1,4,3,1,9,1,7,4,1,9,5,5,2,4,5,4,9,4,8,7,3,1
291:3,2,3,7,6,8,8,9,6,5,7,4,2,9,4,2,1,9,2,4,8,8,2,2,9,5,6,6,5,7
292:1,8,3,6,2,6,1,2,1,4,3,1,9,1,7,4,1,9,5,5,2,4,5,4,9,4,8,7,3,1
293:4,6,8,6,3,1,5,1,7,1,3,1,3,5,5,5,9,3,2,1,1,3,2,9,4,9,3,8,1,2
294:1,1,8,2,3,8,6,2,3,5,4,5,6,3,2,9,6,3,3,9,1,6,4,3,4,7,6,5,7,9
295:6,3,1,1,9,8,1,4,7,9,9,6,5,8,3,5,1,5,5,6,6,4,3,5,2,1,3,2,1,8
296:8,7,6,4,9,4,9,9,2,4,1,1,5,4,2,7,4,7,2,6,2,8,5,5,1,2,4,3,5,9
297:2,5,2,3,8,5,6,8,2,1,7,3,8,4,3,1,7,1,8,9,4,7,4,4,9,4,8,3,8,5
298:6,3,9,1,7,1,8,2,4,6,7,8,3,1,7,1,1,1,3,9,1,5,2,2,5,3,4,6,1,6
299:3,5,9,9,8,6,4,5,9,8,1,8,4,5,8,5,7,2,4,3,2,6,4,6,6,1,3,9,4,1
300:3,4,5,5,8,3,6,6,5,8,2,7,4,3,7,5,3,2,3,9,5,8,8,2,9,2,4,9,3,8
301:8,9,1,4,4,9,2,5,2,5,4,7,5,2,6,2,4,1,9,5,9,5,2,6,1,8,8,2,4,5
302:4,8,6,8,6,7,6,9,3,8,4,4,3,8,3,5,8,5,9,9,1,3,2,7,8,5,5,5,9,3
303:6,7,4,4,1,7,7,9,8,3,5,4,4,5,3,4,3,4,4,8,8,9,2,3,2,8,4,3,7,1
304:1,7,6,4,1,8,5,8,4,2,3,7,2,5,5,1,7,2,7,3,3,1,3,9,5,2,3,9,9,1
305:6,1,9,6,4,6,7,7,6,4,2,8,2,1,8,2,6,9,5,7,6,3,9,2,9,4,6,6,3,5
306:2,3,1,7,5,6,4,4,6,8,7,9,4,1,2,6,4,1,6,8,9,7,9,9,6,2,1,2,3,9
307:7,7,5,7,8,5,6,1,8,8,7,7,5,4,7,4,4,2,2,6,5,9,8,9,6,7,1,5,9,8
308:2,5,3,1,4,9,2,9,1,4,7,2,7,8,3,9,3,4,8,7,8,2,2,9,1,7,7,6,1,5
309:4,6,8,6,3,1,5,1,7,1,3,1,3,5,5,5,9,3,2,1,1,3,2,9,4,9,3,8,1,2
310:7,6,6,1,7,2,1,7,9,9,6,1,3,1,8,7,4,5,2,7,1,6,4,4,2,8,3,1,4,9
311:4,5,2,3,8,9,4,4,4,4,4,7,8,7,9,6,7,1,3,7,9,5,8,5,1,7,6,7,1,6
312:2,9,9,7,7,8,2,4,9,3,8,4,5,9,6,5,6,1,3,7,3,6,5,3,8,3,5,4,4,3
313:3,4,4,8,6,2,9,5,2,1,8,6,3,9,1,7,5,8,6,6,9,9,3,6,3,3,6,6,4,7
314:4,9,3,9,9,9,6,3,7,2,8,5,2,7,3,1,4,6,9,9,7,5,4,6,8,8,9,4,5,9
315:3,4,2,9,1,9,8,4,9,6,2,9,8,2,7,8,7,6,4,9,1,8,2,6,8,5,2,8,4,2
316:2,7,2,7,1,3,4,2,6,9,8,1,3,1,8,8,4,9,3,7,6,3,7,5,3,7,2,3,7,1
317:9,2,9,3,6,4,8,7,6,8,7,3,9,1,6,1,6,7,9,5,1,1,7,9,1,7,4,3,5,3
318:8,2,4,6,6,4,4,1,5,6,6,4,9,4,2,6,5,8,1,4,3,3,8,4,5,4,5,9,4,9
319:8,6,6,3,8,3,9,6,9,8,8,6,9,9,8,4,8,9,8,5,6,9,2,5,6,1,6,1,4,2
320:6,1,5,8,6,2,3,4,9,8,5,6,8,2,6,5,2,9,8,4,5,4,6,2,7,6,3,2,3,5
321:5,3,3,9,5,3,8,4,6,1,6,8,2,1,8,8,2,7,8,9,2,8,9,5,1,4,4,8,1,9
322:7,3,6,4,9,1,6,1,1,2,9,9,5,4,5,2,9,8,4,8,8,8,9,1,4,2,2,6,1,3
323:9,4,4,1,7,1,9,3,8,1,4,6,7,3,3,7,8,8,6,7,5,6,3,1,8,7,6,7,5,2
324:1,2,2,4,4,3,4,9,1,6,1,6,9,2,6,4,5,4,9,7,1,2,1,7,8,5,7,9,6,5
325:3,4,7,5,2,6,3,9,5,3,2,5,2,3,9,6,6,7,5,2,8,6,3,4,4,4,7,8,2,9
326:1,2,4,7,5,7,3,1,2,5,7,6,3,5,4,9,4,5,3,1,8,7,6,6,6,4,9,8,5,4
327:6,3,1,7,5,6,9,4,4,9,3,4,9,5,3,3,9,8,5,9,5,8,7,7,9,5,4,4,1,8
328:9,3,4,4,3,6,1,2,4,4,9,8,2,2,7,7,1,5,4,9,8,3,6,9,3,1,1,9,7,7
329:3,5,5,7,3,7,8,2,3,6,9,4,2,3,6,3,2,3,3,3,6,4,1,2,9,6,3,1,6,9
330:3,5,5,7,3,7,8,2,3,6,9,4,2,3,6,3,2,3,3,3,6,4,1,2,9,9,3,1,6,9
331:8,1,9,5,8,3,6,1,1,8,9,3,6,3,3,2,3,1,7,8,7,3,3,8,4,2,5,5,7,9
332:3,1,1,2,6,9,1,9,6,2,5,1,3,7,4,9,2,6,7,6,8,8,2,4,3,3,7,4,9,4
333:6,7,4,4,1,7,7,9,8,3,5,4,4,5,3,4,3,4,4,8,8,9,2,3,2,8,4,3,7,6
334:5,5,5,3,2,9,5,2,2,8,4,7,5,7,3,4,7,7,9,9,7,2,1,7,9,3,9,6,5,3
335:1,8,4,9,4,5,1,2,2,8,8,8,4,7,3,7,3,7,6,5,8,8,6,2,2,6,9,1,9,6
336:9,1,6,1,5,7,7,7,1,2,3,7,5,8,2,1,5,4,5,8,3,9,2,1,4,2,8,4,4,4
337:8,6,4,2,3,5,2,8,4,8,7,9,2,5,2,9,6,5,8,8,3,9,3,2,4,9,2,1,2,6
338:2,6,5,5,7,3,1,8,7,3,4,6,4,6,3,8,5,3,1,5,5,1,3,6,2,5,2,9,3,9
339:8,5,3,3,7,8,7,4,8,1,9,2,2,5,6,8,8,3,6,9,8,4,7,3,2,2,5,5,9,7
340:1,1,8,2,3,8,6,2,3,5,4,5,6,3,2,9,6,3,3,9,1,6,4,3,4,7,6,5,7,6
341:8,6,4,2,3,5,2,8,4,8,7,9,2,5,2,9,6,5,8,8,3,9,3,2,4,9,2,4,2,6
342:2,8,5,2,1,6,5,1,3,7,8,8,4,2,7,2,6,4,9,6,8,1,3,6,1,4,5,1,9,9
343:9,2,3,2,5,6,6,5,6,7,6,5,7,8,4,7,8,3,1,7,2,3,4,6,7,9,9,3,3,8
344:8,5,8,9,9,8,6,1,2,1,8,2,6,6,9,6,4,4,4,6,5,1,8,7,6,8,1,6,3,8
345:6,1,9,1,5,6,3,3,5,9,2,4,7,8,5,5,8,9,2,6,9,6,8,6,7,6,9,4,9,6
346:4,4,4,3,7,1,5,7,7,9,5,5,8,1,5,4,7,9,6,9,6,2,3,3,7,5,4,2,7,8
347:2,7,5,1,6,5,4,8,6,1,9,9,4,9,4,1,4,7,9,8,6,4,7,8,9,7,9,7,5,4
348:8,5,7,3,7,6,5,3,3,8,6,9,7,2,3,6,5,5,3,3,3,5,5,1,7,7,3,5,6,3
349:9,1,6,1,5,7,7,7,1,2,3,7,3,8,2,1,5,4,5,8,3,9,2,1,4,2,8,4,4,4
350:9,1,9,3,6,5,2,6,5,6,3,6,7,2,9,2,1,4,3,7,3,5,9,8,1,8,5,5,3,5
351:1,7,4,6,4,6,3,4,3,2,5,5,5,8,9,8,9,8,2,4,5,3,9,4,7,6,8,4,2,3
352:8,1,1,2,6,6,1,8,7,3,6,2,9,6,6,6,6,6,7,2,4,1,2,4,9,5,6,7,1,3
353:2,6,1,1,8,5,8,3,8,2,2,7,3,7,6,1,5,9,4,9,7,7,9,8,2,6,7,2,1,4
354:3,1,4,3,8,6,9,1,9,1,7,4,2,5,2,6,7,2,6,9,5,7,4,1,5,2,5,5,8,2
355:1,6,7,1,5,2,5,7,7,8,7,9,9,6,1,5,4,9,5,1,5,9,7,7,2,9,4,1,1,1
356:7,5,3,2,1,9,6,3,9,8,8,3,4,9,8,2,6,9,1,6,5,4,8,2,2,9,1,7,5,2
357:2,9,2,3,1,1,6,4,9,8,4,7,8,3,4,5,3,3,6,9,4,8,1,8,7,4,6,5,9,3
358:3,3,9,3,1,9,6,8,3,8,8,8,4,6,9,9,9,4,8,3,4,3,9,7,1,6,7,4,2,7
359:3,2,3,7,6,8,8,9,6,5,7,4,2,9,4,2,1,9,2,4,8,8,2,2,9,5,6,6,5,4
360:7,9,7,2,8,6,1,7,2,4,8,6,4,2,6,4,4,5,9,4,2,8,6,2,2,3,5,9,5,1
361:4,1,8,7,5,6,9,7,3,1,1,3,2,5,1,6,4,5,7,2,9,2,1,9,3,1,8,5,8,3
362:3,5,7,1,5,3,8,3,2,4,8,5,1,2,5,8,6,4,4,5,2,1,6,8,9,2,1,5,2,1
363:2,7,5,1,6,5,4,8,6,1,9,9,4,9,4,1,4,7,9,8,6,4,7,8,9,7,9,7,5,4
364:1,8,1,9,8,6,2,6,5,8,2,6,7,5,5,9,6,9,7,9,5,4,1,9,6,7,1,7,5,8
365:2,3,2,2,8,8,8,9,9,1,9,6,3,1,7,4,6,3,9,1,8,4,1,4,9,4,7,6,4,8
366:5,1,1,8,8,3,5,1,2,8,7,5,1,6,9,6,7,6,2,7,9,4,2,8,2,4,2,2,5,4
367:2,9,9,7,7,8,2,2,9,3,8,4,5,9,6,5,6,1,3,7,3,6,5,3,8,3,5,4,4,7
368:3,3,9,3,1,5,6,8,3,8,8,8,4,6,9,9,9,4,8,3,4,3,9,7,1,6,7,4,2,7
369:9,5,2,7,2,6,9,6,1,3,1,4,5,8,5,8,2,9,2,6,8,5,8,1,6,1,3,8,7,5
370:8,4,5,3,4,3,4,4,8,5,6,2,2,1,4,8,9,5,2,5,6,8,6,8,2,5,7,2,9,3
371:6,2,7,1,7,9,9,9,7,5,3,2,6,9,4,5,2,3,3,4,2,6,1,4,9,2,9,9,2,5
372:2,8,9,8,4,9,8,4,2,7,1,2,6,9,7,3,9,2,9,9,5,6,7,5,1,1,4,1,9,9
373:5,5,1,9,3,3,4,6,4,6,5,4,6,4,3,1,5,6,7,6,7,3,7,9,3,4,1,7,1,1
374:4,6,3,3,1,2,2,8,1,9,8,3,5,7,8,4,6,8,1,7,8,8,7,3,8,1,4,9,6,9
375:2,3,3,9,9,1,9,9,9,5,4,6,2,1,2,9,8,6,2,9,1,6,7,4,1,4,3,7,3,2
376:5,5,5,7,1,5,2,1,3,6,3,3,5,2,7,3,7,1,2,8,2,8,2,7,6,5,5,6,3,7
377:8,1,9,5,8,3,6,1,1,8,9,3,6,3,3,2,3,1,7,8,7,3,3,8,4,2,5,5,4,9
378:6,8,7,6,1,3,8,5,4,5,9,5,5,1,9,1,3,9,3,4,7,9,9,2,2,3,1,7,5,4
379:5,7,3,7,7,2,6,2,2,8,1,3,1,4,9,5,1,3,7,3,4,6,5,1,5,1,3,5,1,2
380:2,7,5,6,5,3,5,9,6,3,8,2,3,3,6,2,5,4,7,5,5,9,1,6,7,6,2,1,8,3
381:2,2,5,2,1,9,7,2,6,2,6,4,7,3,5,9,3,9,3,5,1,7,9,6,7,1,2,5,3,5
382:1,3,9,4,7,3,4,4,3,1,2,3,3,5,3,3,5,8,7,3,4,6,3,6,6,9,2,6,7,5
383:9,1,9,8,2,8,1,2,4,8,6,9,1,7,5,2,8,1,7,8,6,4,6,3,5,4,7,3,1,7
384:3,3,8,7,2,2,4,4,7,6,2,3,7,2,2,9,8,3,7,4,7,6,7,2,6,3,3,8,2,6
385:6,7,8,5,9,6,5,4,3,1,1,8,7,9,1,1,2,7,6,9,5,7,1,1,9,4,7,7,9,5
386:4,6,5,9,1,2,6,7,5,9,5,2,8,5,5,9,1,1,3,4,2,2,6,3,6,9,2,9,9,1
387:1,1,1,7,2,4,5,4,8,7,5,2,9,2,6,5,2,5,8,2,9,3,9,2,1,5,7,1,3,2
388:3,4,5,5,8,3,6,6,5,8,2,7,2,3,7,5,3,2,3,9,5,8,8,2,9,2,4,9,3,8
389:5,4,2,4,7,8,1,6,3,3,4,2,5,5,4,4,2,8,7,7,3,6,8,1,1,9,6,9,2,3
390:2,4,9,2,9,5,2,9,8,9,2,7,8,1,6,6,6,2,7,8,2,9,3,7,1,7,1,5,3,9
391:4,6,7,8,5,7,8,8,5,1,7,2,6,6,2,1,9,3,8,7,4,1,6,7,4,4,2,7,8,2
392:9,4,9,3,2,7,9,4,2,9,1,8,9,4,8,7,7,7,6,2,1,4,5,8,8,6,4,7,8,2
393:1,7,4,9,5,4,1,6,5,2,4,6,1,5,9,1,3,8,9,7,5,8,3,9,9,9,9,7,7,4
394:9,5,5,8,5,9,3,7,5,5,5,7,5,6,4,6,9,6,6,9,3,4,9,4,9,9,1,8,9,7
395:1,4,8,2,8,8,2,6,5,5,3,9,4,5,1,8,2,8,6,8,4,6,1,7,4,1,7,1,8,8
396:9,5,5,8,5,9,3,7,5,5,5,7,5,6,4,6,9,6,6,9,3,4,9,4,9,9,1,8,9,4
397:5,2,3,6,3,8,8,9,7,5,2,2,5,4,4,2,5,5,4,7,8,4,1,3,4,6,3,8,2,9
398:9,2,9,9,7,4,3,6,7,1,1,5,1,1,7,2,6,8,4,6,8,9,7,6,9,8,8,7,6,9
399:9,1,9,3,6,5,2,6,5,6,3,6,7,2,9,2,1,4,3,7,3,5,9,8,1,8,5,5,3,8
400:5,9,5,9,6,2,5,7,3,1,4,1,4,2,3,3,6,3,8,1,4,7,3,8,4,6,2,3,1,8
401:2,5,6,8,4,9,5,6,5,7,9,7,6,6,1,4,4,3,5,5,1,7,8,8,3,1,9,4,5,7
402:6,3,5,7,3,2,5,9,3,3,7,7,7,4,3,9,9,4,3,4,4,9,2,2,9,2,6,8,5,4
403:9,4,9,4,2,9,4,1,4,5,8,7,5,8,4,1,3,4,6,2,1,8,5,9,9,7,6,6,5,9
404:7,1,4,7,7,6,5,3,6,7,3,6,6,9,9,1,5,7,4,7,7,4,1,8,1,3,9,2,9,4
405:5,3,7,7,5,4,3,4,9,6,7,7,4,1,6,4,3,2,6,4,5,6,9,6,5,7,2,5,7,8
406:3,2,4,3,8,6,9,1,9,1,7,4,2,5,2,6,7,2,6,9,5,7,4,1,5,2,5,5,8,2
407:9,9,5,1,4,1,7,3,4,4,5,9,3,2,3,7,5,3,6,7,6,1,1,9,6,1,7,3,5,5
408:9,2,9,3,6,7,8,7,6,8,7,3,9,1,6,1,6,7,9,5,1,1,7,9,1,7,4,3,5,3
409:9,4,5,8,9,6,4,1,9,1,8,3,8,8,1,7,4,7,4,9,6,2,7,2,4,9,1,9,5,6
410:7,5,2,4,7,8,3,8,6,5,7,5,5,9,5,1,4,4,7,5,3,8,4,2,5,3,5,6,4,8
411:3,3,8,7,2,2,4,4,7,6,2,3,7,2,2,9,8,3,7,4,7,6,7,2,6,3,3,8,2,5
412:9,1,2,6,6,6,1,6,6,2,3,6,1,3,7,4,9,9,4,8,8,7,8,6,8,4,6,1,2,6
413:1,7,4,5,5,4,1,6,5,2,4,6,1,5,9,1,3,8,9,7,5,8,3,9,9,9,9,7,7,7
414:1,3,2,6,3,2,7,6,7,4,3,9,1,1,9,4,1,2,7,7,3,3,8,7,8,3,8,2,1,7
415:2,6,1,5,5,9,4,7,4,2,8,5,5,7,3,7,8,5,9,9,8,5,9,8,7,6,3,9,7,2
416:3,6,5,1,8,8,6,4,7,6,1,6,9,1,3,4,5,1,3,1,9,9,8,5,6,2,8,3,3,2
417:3,3,9,3,1,5,6,8,3,8,8,8,4,6,9,9,9,4,8,3,4,3,9,7,1,6,7,4,2,7
418:5,7,3,7,7,2,6,2,2,1,1,3,1,4,9,5,1,3,7,3,4,6,5,1,5,1,3,5,1,8
419:2,5,6,8,4,9,5,6,5,7,9,7,6,6,1,4,4,3,5,5,1,7,8,8,3,1,9,4,5,2
420:1,5,5,1,2,3,9,8,5,6,2,2,7,5,8,1,3,8,8,2,8,5,4,6,2,1,6,2,7,4
421:2,5,2,3,8,5,6,8,2,1,7,3,8,4,3,1,7,1,8,9,4,7,4,4,9,4,8,3,8,7
422:9,6,5,3,1,8,8,4,7,4,6,6,5,3,8,3,8,8,7,1,7,2,7,3,7,6,9,7,7,4
423:7,5,2,4,7,8,3,8,6,5,7,5,5,9,5,1,4,4,3,5,3,8,4,2,5,3,5,6,4,9
424:1,8,3,6,2,6,1,8,3,4,6,6,7,2,2,5,9,9,3,1,8,6,8,5,2,7,7,3,2,8
425:1,5,1,8,1,5,6,8,9,6,8,9,4,5,1,6,5,8,2,2,7,2,1,2,6,5,6,2,7,2
426:4,7,9,9,9,2,4,9,8,5,6,1,1,3,3,3,4,1,8,3,4,2,3,2,7,9,1,1,4,5
427:4,9,4,7,1,9,8,9,5,9,8,8,5,2,3,3,5,9,8,4,5,3,6,9,5,9,5,7,6,6
428:2,2,3,1,4,9,2,9,1,4,7,2,7,8,3,9,3,4,8,7,8,2,2,9,1,7,7,6,1,5
429:7,9,7,2,8,6,1,7,2,4,8,6,4,2,6,4,4,5,9,4,2,8,6,2,2,3,5,9,5,7
430:5,7,1,3,3,7,5,9,2,6,3,3,1,1,9,6,4,2,1,9,2,7,8,1,9,1,4,5,8,5
431:1,2,5,6,4,2,7,7,3,9,4,1,3,2,8,6,9,4,8,8,5,2,7,1,4,1,1,5,5,6
432:7,6,7,6,7,5,6,9,3,8,6,3,8,4,5,4,4,9,9,3,4,7,4,1,2,4,7,4,8,8
433:1,1,4,2,3,8,6,2,3,5,4,5,6,3,2,9,6,3,3,9,1,6,4,3,4,7,6,5,7,9
434:9,5,1,6,8,4,8,9,8,3,3,2,9,8,1,1,9,4,9,4,7,6,9,7,6,7,7,4,5,1
435:4,8,6,8,6,7,6,9,3,8,4,4,3,8,3,5,8,5,9,9,1,3,2,7,8,5,5,5,9,4
436:3,5,9,9,8,6,4,5,9,8,1,8,4,5,8,5,7,2,4,3,2,7,4,6,6,1,3,9,4,1
437:8,2,9,4,6,1,2,9,8,8,1,5,6,1,7,1,3,9,7,2,6,4,2,8,5,8,5,5,8,9
438:6,7,6,3,3,3,2,9,3,4,5,7,3,5,4,4,3,5,2,1,6,2,6,1,5,4,7,9,4,7
439:2,8,9,8,5,9,8,4,2,7,1,2,6,9,7,3,9,2,9,9,5,6,7,5,1,1,4,1,9,9
440:3,6,6,7,2,2,9,4,2,7,2,7,2,6,5,4,4,7,2,1,5,2,6,9,7,9,8,8,5,9
441:8,5,6,7,6,4,8,3,5,3,5,4,7,2,2,1,9,4,2,4,7,2,5,7,3,3,7,8,3,2
442:8,1,9,5,8,3,6,1,1,8,9,3,6,3,3,2,3,1,7,8,7,3,3,8,4,2,5,5,4,7
443:5,4,5,7,4,4,1,6,6,5,6,2,3,9,4,2,4,3,1,7,5,8,5,6,5,9,6,7,5,1
444:1,5,9,1,7,4,2,6,9,9,7,3,4,2,6,8,4,1,1,9,4,1,3,8,9,4,5,8,8,9
445:6,3,9,1,7,1,8,2,4,6,7,8,3,1,7,1,1,1,3,9,1,5,2,2,5,3,4,6,1,9
446:9,1,9,3,6,5,2,6,5,6,3,6,7,2,9,2,1,4,3,7,3,5,1,8,1,8,5,5,3,8
447:2,5,6,1,5,6,9,4,2,7,5,9,8,5,9,9,3,1,5,8,2,3,5,7,6,4,2,3,2,2
448:3,9,9,4,4,2,5,2,3,6,9,8,7,2,3,4,3,5,1,9,2,3,3,6,6,7,9,2,6,6
449:9,2,9,3,6,7,8,7,6,8,7,3,9,1,6,1,6,7,9,5,1,1,7,9,1,7,4,3,5,7
450:8,3,6,7,8,9,6,8,6,8,6,8,1,6,5,5,5,4,5,1,1,7,6,5,8,1,6,9,3,9
